EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
790867,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/08/2018,700,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,132165,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,10/08/2018,900, , , , ,"An off duty NWS employee reported saltwater flooding of 4 to 6 inches at the intersection of Brickell Ave and Coral Way due to high astronomical tides. Other location in Brickell had 2 to 4 inches of saltwater flooding near drains and curbs.","The high October astronomical tides, King tides, in combination with the strong winds and minor surge from Hurricane Michael in the Gulf of Mexico brought a couple days of minor saltwater flooding along both the Atlantic and Gulf coasts of South Florida.",79
790868,METROPOLITAN MIAMI-DADE (ZONE), ,10/09/2018,800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,132165,Z,74,MFL,0,0,Social Media, , , , , , , , ,10/09/2018,900, , , , ,"Photos received via social media show very minor tidal inundation at Sewell Park along the Miami River near NW 17th Avenue in Miami.","The high October astronomical tides, King tides, in combination with the strong winds and minor surge from Hurricane Michael in the Gulf of Mexico brought a couple days of minor saltwater flooding along both the Atlantic and Gulf coasts of South Florida.",80
790869,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/09/2018,800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,132165,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/09/2018,930, , , , ,"Video received via social media show flooding in parking lot at Matheson Hammock Park in Coral Gables from high astronomical tides.","The high October astronomical tides, King tides, in combination with the strong winds and minor surge from Hurricane Michael in the Gulf of Mexico brought a couple days of minor saltwater flooding along both the Atlantic and Gulf coasts of South Florida.",81
826336,MIAMI-DADE CO.,LEMON CITY,05/05/2019,1830,Flood, , ,0,0,1000,0,FL,EST-5, ,137554,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,2,SW,0,N,MIAMI,05/05/2019,2000,25.8,-80.2,25.7742,-80.2003,"Multiple broadcast media outlets reported extensive street flooding across portions of Wynwood and Little Havana after a thunderstorm produced 5 inches of rain in 2 hours. Some of the flooding encroached on businesses and residences in the area. Flooding began at 630 PM EDT.","Deep moisture across South Florida with a shortwave moving across the Southeast US and a front moving down the Florida peninsula. The presence of this boundary combined with diurnal heating allowed for afternoon convection to develop over the interior along sea breeze boundary collision. These storms moved towards the east coast in the afternoon and evening with southwest flow across the region. These storms produced heavy rainfall and damaging wind gust along the east coast metro.",82
826339,MIAMI-DADE CO.,WESTWOOD LAKES,05/05/2019,1915,Flood, , ,0,0,1000,0,FL,EST-5, ,137554,C,86,MFL,0,0,Trained Spotter,Heavy Rain, , ,2,ENE,2,WSW,CORAL WAY VLG,05/05/2019,2100,25.7356,-80.3507,25.7366,-80.3283,"Heavy rainfall of 5 inches in 2 hours from a thunderstorm caused road closures along Bird Road in Westchester.","Deep moisture across South Florida with a shortwave moving across the Southeast US and a front moving down the Florida peninsula. The presence of this boundary combined with diurnal heating allowed for afternoon convection to develop over the interior along sea breeze boundary collision. These storms moved towards the east coast in the afternoon and evening with southwest flow across the region. These storms produced heavy rainfall and damaging wind gust along the east coast metro.",83
827646,MIAMI-DADE CO.,BISCAYNE PARK,05/16/2019,1130,Flood, , ,0,0,5000,0,FL,EST-5, ,137770,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,E,1,E,BISCAYNE PARK,05/16/2019,1400,25.77,-80.14,25.772,-80.1387,"Heavy rainfall on Miami Beach lead to flooding of roadways. The Macarthur Causeway was closed and cars were stuck in flood waters.","A stalled frontal boundary across the region allowed for showers and thunderstorms across the region. There was plenty of deep moisture on the southern side of the stalled boundary where most storms developed in the afternoon with daily heating. Light wind flow allowed storm motion to be slow and storms to produce heavy rainfall. Storms produced hail in Collier and Flooding in Miami Dade counties.",84
843153,MIAMI-DADE CO.,GOLDEN BEACH,06/24/2019,1450,Flood, , ,0,0,1000,0,FL,EST-5, ,140150,C,86,MFL,0,0,Law Enforcement,Heavy Rain, , ,1,W,1,WNW,GOLDEN BEACH,06/24/2019,1600,25.9524,-80.1364,25.9527,-80.1276,"Aventura police reported the closure of NE 191st street from Biscayne blvd to NE 29th Ave due to flooding from heavy rainfall.","Afternoon thunderstorms were able to develop along the sea breezes along both coast in the afternoon. Environmental parameters were favorable for increased instability with stronger down burst wind and hail potential across the region. Some of the strongest storms brought hail, flooding and dangerous lightning to portions of Miami-Dade County.",85
844788,MIAMI-DADE CO.,MEDLEY,07/08/2019,1330,Flood, , ,0,0,0,0,FL,EST-5, ,140541,C,86,MFL,0,0,Law Enforcement,Heavy Rain, , ,1,SW,1,SSW,MEDLEY,07/08/2019,1530,25.821,-80.3326,25.8215,-80.3248,"Doral Police Department reported road closures due to heavy rainfall in the area. 2 to 4 inches of rain fell in 1-2 hours across the area.","Abundant tropical moisture across the area with a mid-level shortwave moving across the region. A southwesterly wind flow allowed for scattered to numerous showers and thunderstorms to move towards the east coast metro in the afternoon. These storms produced high rainfall rates leading to flooding of streets across areas of Miami-Dade County.",86
844789,MIAMI-DADE CO.,HIALEAH,07/08/2019,1425,Flood, , ,0,0,0,0,FL,EST-5, ,140541,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,SW,0,SSE,HIALEAH,07/08/2019,1600,25.8412,-80.2818,25.8444,-80.2664,"Multiple reports from broadcast media of flooded roadways in Hialeah from heavy rainfall. Rainfall estimates were 2 to 3 inches in the area in a period of 1-2 hours.","Abundant tropical moisture across the area with a mid-level shortwave moving across the region. A southwesterly wind flow allowed for scattered to numerous showers and thunderstorms to move towards the east coast metro in the afternoon. These storms produced high rainfall rates leading to flooding of streets across areas of Miami-Dade County.",87
848290,COASTAL MIAMI-DADE COUNTY (ZONE), ,08/02/2019,945,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,141194,Z,173,MFL,0,0,Newspaper, , , , , , , , ,08/02/2019,1145, , , , ,"Minor flooding of streets and sidewalks in Miami beach reported by several local news outlets. main streets were Indian Creek Drive and Collins avenue in the area of 31st street.","Deep tropical moisture over the region with ample daytime heating allowed for widespread rainfall across the region. This combined with higher than normal high tides produced flooding in Miami Beach.",88
848500,MIAMI-DADE CO.,MEDLEY,08/06/2019,1400,Flood, , ,0,0,0,0,FL,EST-5, ,141250,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,SW,2,NE,SWEET WATER,08/06/2019,1600,25.8053,-80.3454,25.7907,-80.3423,"Heavy rainfall of 1 to 2 inches resulted in localized flooding within the Doral area, mainly along and near NW 87 avenue between NW 18th and 33rd streets. Vehicles were still able to get through.","Deep layer moisture in place, along with a remnant upper level trough helped produce scattered to numerous storms across South Florida. These storms produced gusty winds and heavy rainfall that lead to flash flooding along the east coast.",89
849888,MIAMI-DADE CO.,MIAMI NEW TAMIAMI AR,08/13/2019,1900,Flood, , ,0,0,0,0,FL,EST-5, ,141550,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,ENE,1,ENE,MIAMI NEW TAMIAMI AR,08/13/2019,2200,25.6562,-80.405,25.6549,-80.4163,"Heavy rainfall resulted in flooding at SW 132nd Ave, between SW 104th St and SW 120th St. There are some cars stuck in the water.","Established southwesterly flow, combined with plentiful low-level moisture, allowed for scattered to numerous showers and thunderstorms to move towards the east coast metro in the afternoon. Heavy rainfall rates associated with these storms lead to flooding of streets across areas of Broward and Miami-Dade Counties.",90
849890,MIAMI-DADE CO.,IVES ESTATES,08/14/2019,1300,Flood, , ,0,0,0,0,FL,EST-5, ,141551,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,WNW,1,NW,IVES ESTATES,08/14/2019,1500,25.9111,-80.2434,25.9117,-80.2369,"Video received via social media of flooding along NW 150 street in Opa-Locka. Street appeared to be barely passable.","Stagnant weather pattern characterized by lingering tropical moisture and southwesterly flow. This lead to strong thunderstorms along the east coast metro that produced funnel clouds and street flooding from heavy rainfall.",91
849894,MIAMI-DADE CO.,RICHMOND HGTS,08/15/2019,1400,Flash Flood, , ,0,0,30000,0,FL,EST-5, ,141553,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,N,2,ENE,MIAMI NEW TAMIAMI AR,08/15/2019,1800,25.6658,-80.3713,25.6662,-80.3943,"Thunderstorms produced very heavy rainfall that measured over 7 inches in about 3 hours across portions of Kendall, centered near the intersection of SW 117 Avenue and SW 120 Street. This rainfall produced flash flooding and resulted in water approaching and reaching the bases of various structures and warehouses. There were also multiple media reports of flooding with impassable roadways.","Mid-level troughing over the eastern US helped keep abundant tropical moisture in place via southwesterly flow. Scattered to numerous afternoon thunderstorms produced gusty winds and flash flooding.",92
850768,MIAMI-DADE CO.,CORAL GABLES,08/26/2019,1200,Flood, , ,0,0,0,0,FL,EST-5, ,141699,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,NE,2,W,MIAMI,08/26/2019,1600,25.77,-80.23,25.7724,-80.2302,"Picture received via social media of a flooded intersection at 18th Court and Flagler Street in Miami. Water was reportedly more than a foot deep. Nearby automated rain gauges measured 2.5 to almost 3 inches of rain in only an hour.","A weak low formerly across South Florida slowly progressing towards the NE along with a weak frontal boundary over the region allowed convection to initiate across the region with scattered to numerous showers and thunderstorms. Plentiful low-level moisture in place and light steering flow allowed for training and back-building. Heavy rainfall rates associated with these storms/showers lead to flooding of streets across portions of Miami-Dade County.",93
850933,MIAMI-DADE CO.,(MIA)MIAMI INTL,08/27/2019,1730,Flood, , ,0,0,0,0,FL,EST-5, ,141732,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,ESE,1,ENE,(MIA)MIAMI INTL,08/27/2019,2000,25.795,-80.256,25.8046,-80.2579,"Picture received by a WFO NWS Miami employee via social media of flooding (roughly 1 ft deep) near the intersection of NW 37th Ave and NW 24th St near Miami International Airport.","Daytime heating combined with sufficient boundary layer moisture and sea breeze development supports scattered to numerous showers and thunderstorms across most of South Florida, especially during the afternoon. Unidirectional northwesterly low to mid level steering flow helps to push the majority of convection towards the interior and east coast. With the development of the Atlantic sea breeze, much of the convection focused over Broward and Miami-Dade Counties, where some showers/storms produced locally heavy rainfall, and thus flooding, gusty winds, and a waterspout.",94
